,companyId,companyName,description,companyType,employeesCount,timestamp,ICP-conform
2409,14817693,Slettvoll,"Our story began in 1951, when Hans and Bergit Slettvoll opened their own little business at their home in Stranda in Norway. Nail by nail, their dream of uniting comfort, quality and beauty through solid handicraft became a reality. Since then, the Slettvoll brand has crossed the country's borders and become a symbol of genuine Norwegian furniture design.

Our factory is still located in Stranda, where the family business has its roots. It is here that furniture of the highest quality is produced by our skilled and experienced craftsmen using local raw materials. 

The furniture in our collection is available in many different sizes and varieties, and with the possibility of tailor-making them in accordance with the customer's needs. With a variety of textiles, soft or harder seat comfort, and woodwork in many colours, we provide the means to create the home, summer house or cabin to suit your own perfect style.  

There are currently 18 Slettvoll stores in Norway and Sweden, and our first store in Denmark will be opening in October 2019. The stores have a broad selection of both indoor and outdoor exclusive furniture, carpets, lamps, cushions, blankets and decor. Our goal is to create everlasting classics in a world of temporary trends.",Furniture,51-200 employees,2022-03-18T10:03:32.147Z,False
2410,577030,Haugen-Gruppen AS Norway,"Haugen-Gruppen’s history goes back to before 1900, when a lad named Erik Haugen, moved from Valdres to Oslo, and started as a travelling salesman. He achieved great success so rapidly that he was able in 1916 to found his own wholesale company, and soon after he added two factories producing fish and shellfish for export. 

The first “revolution” in the grocery trade took place around 1960, which lead to a lot of mergers. 

Erik Haugen did not support this change, and when his son Gunnar L. Haugen took over as chairman, the idea of specialising in imports of branded products took root. 

Today our head office is in tailor made premises in Vestby 40 km (E6) south of Oslo. We are one of Norway’s leading providers of international well known brands within foods and beverages, being no. 1 or 2 in almost every category we operate.

In addition we can now offer the same services and a leading position in all Nordic countries, through our companies in Sweden, Denmark, Finland and Iceland.",Food & Beverages,51-200 employees,2022-03-18T10:03:36.614Z,False
2411,2842251,Kinnarps AS,"Norges største helhetsleverandør av møbel- og interiørløsninger

Kinnarps leverer komplette interiørløsninger til kontor, skole og helse. Høy kvalitet og lav miljøpåvirkning kjennetegner hele kjeden - fra råmateriale til ferdige løsninger for arbeidsplassen.

Kinnarps AS er landsdekkende gjennom 11 avdelinger og 20 forhandlerlokasjoner. Les mer på www.kinnarps.no",Furniture,51-200 employees,2022-03-18T10:03:36.614Z,False
2412,1490439,Ocean Quality,"Ocean Quality was the sales organisation of Grieg Seafood and Bremnes Seashore. The organisation sold Atlantic salmon produced by Bremnes Seashore in Norway, and Grieg Seafood in Norway, Scotland and Canada. 
 
The sales company’s main office was located in Bergen, Norway, while three regional offices operated at Bømlo on the south west coast of Norway, in Lerwick at Shetland and in Vancouver, British Columbia at the west coast of Canada.",Food Production,51-200 employees,2022-03-18T10:03:36.614Z,False
2413,1611100,Macks Ølbryggeri AS,"In 1877 Ludwig Mack founded the world’s northernmost brewery and thereby started an industrial fairytale far north of the Polar Circle. Today, more than 130 years later, Mack is arguably the strongest brand name in the region and still owned by the descendants of L. Mack.

«As the world’s northernmost brewery we have access to naturally clean and ice cold water and use only the best raw materials»

Some things are simply better in the tongue of the north of Norway.

________________________________________________________________________________


Mack har siden 1877 vært brygget på godt humør og fantastisk natur. Som naturen i Nord-Norge er Mack friskere, renere og mer spennende enn de fleste av våre internasjonale konkurrenter. Noen ting er rett og slett bedre på nordnorsk.",Food & Beverages,51-200 employees,2022-03-18T10:03:36.614Z,False
2414,28130360,BioMar Norge,"BioMar er en ledende leverandør av fiskefôr til akvakulturnæringen. BioMars hovedforretningsområder er fôr til laks og ørret i Norge, UK og Chile.",Food Production,201-500 employees,2022-03-18T10:03:36.614Z,False
2415,2525227,Acrylicon Flooring Solutions,"Acrylicon provide high quality flooring for for any business interested in minimizing the lifetime cost of their floors. Acrylicon system focus on fast Curing times, high compressive strength, efficient chemical bonds and easy maintainance.

Acrylicon products focus on minimizing the lifetime cost of products without compromising on quality. Longevity and efficiency are terms anyone who ever bought an Acrylicon flooring system should be familiar with.

AcryliCon's® Mission 

To inform those that are not already aware of the benefits of AcryliCon®, that they and their clients no longer have to live with spalling or delamination or floors that fail to meet hygiene, aesthetic, safety and longevity criteria. 

Perhaps the most important of AcryliCon's® benefits is that of long term confidence, a confidence that AcryliCon®, as the foremost manufacturer, installer and warrantor of industrial floors, shares with customers worldwide. AcryliCon® demonstrates this confidence by sinking a dated stainless steel ingot into each new floor, a true mark of confidence for the long term. 

AcryliCon® does not fear the age of its references - how many other, if any, flooring systems can claim this level of confidence?",Building Materials,11-50 employees,2022-03-18T10:03:36.614Z,False
2416,3118406,Lindbak,"Siden oppstarten i 1958 har Lindbak utviklet seg til en ledende aktør i kontor- og databransjen, innen et bredt spekter av produkter og tjenester. Vi er i dag et solid, familiedrevet selskap, med hovedkontor i Trondheim og ca. 250 medarbeidere fordelt på nesten 30 avdelinger. Våre verdier kundefokusert, engasjert og nyskapende gjenspeiler de holdninger og innstilling vi i Lindbak vil kjennetegnes av.

Lindbak er en av Norges ledende leverandører av interiør og kontormøbler, lyd og bilde (audiovisuelle løsninger), utskriftsløsninger, kaffe- og vannløsninger, IT-løsninger og kontorrekvisita til både private og offentlige virksomheter i Norge. Liindbak består av 7 datterselskap og er lokalisert i Oslo, Drammen, Bergen, Stavanger, Trondheim, Tromsø,  Finnsnes, Bodø, Mo i Rana, Namsos, Verdal, Kristiansund, Kristiansand, Molde, Ålesund, Ørsta, Førde, Gjøvik, Tynset, Alta, Karasjok, Kautokeino, Kirkenes, Lakselv, og Vadsø.

Vårt slagord er WE MAKE IT WORK. AT WORK og det er en god dag i Lindbak når vi skaper verdier for våre kunder.",Retail,201-500 employees,2022-03-18T10:03:36.614Z,True
2417,917026,Temptech AS,"TEMPTECH - Discover the best of your wine!

Temptech was established in 2004 and is a Norwegian producer and distributor of white goods. Our headquarter and warehouse is located in Stokke, Norway with sales offices in Norway, Sweden and Finland. Temptech is the Nordic region’s largest producer and supplier of wine cabinets.

Our wine cabinets meet the highest demands on design and technology and ensures an optimal environment for wine storage. It is not without reason that well-known restaurants, wine bars, wine importers and wine connoisseurs choose our wine cabinets.

Temptech has a wide range of wine cabinets with over 50 different models of various dimensions, capacities and price range, for private or professional use. In addition to wine cabinets our range includes refrigerators for professional and home use.",Consumer Electronics,11-50 employees,2022-03-18T10:03:36.614Z,False
2418,37305,Elixia,SATS og ELIXIA fusjonerte i 2014 og skapte en ledende treningssenterkjede med en visjon om å spille en viktig rolle for helsen og livskvaliteten til mennesker i Norden.,"Health, Wellness and Fitness",51-200 employees,2022-03-18T10:03:36.614Z,False
2419,12653892,Nomono,"Nomono is a family of 27 coffee-driven engineers, creatives, programmers, sound scientists and audio experts that share a passion for storytelling and innovative sound solutions. 

Except for Ingunn and Magnus. They are tea-driven.

We're located in Trondheim along the Norwegian coast where most Nomonoers go to work. A select few hang out in Oslo, Sweden and New York but secretly wish they lived in Trondheim.

We're developing ground-breaking products and experiences set to transform an industry that has seen little innovation for decades. Our ambition is to redefine the listening experience by enabling anyone to record podcasts and spatial audio with uncompromising quality and ease.",Consumer Electronics,11-50 employees,2022-03-18T10:03:36.614Z,False
